,sigma,n_train,n_test,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,MAE,MAE_sd,MSqE,MSqE_sd,R2,R2_sd
"1,119.00",25.99,841.00,196.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.36,0.02,15.70,0.61,420.84,30.52,0.88,0.01
"1,120.00",27.74,535.00,198.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.37,0.02,8.15,0.26,106.10,6.29,0.97,0.00
"1,121.00",28.46,906.00,167.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.36,0.03,37.85,1.82,"2,637.52",247.50,0.17,0.08
"1,122.00",29.32,619.00,149.00,Knn-1,intersection_union_sample,5.00,50.00,0.44,0.36,0.03,15.48,0.77,411.10,41.39,0.88,0.01
"1,123.00",29.48,474.00,102.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.37,0.03,15.41,0.72,404.96,33.45,0.87,0.01
"1,124.00",29.70,966.00,185.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.38,0.02,5.38,0.17,48.20,2.92,0.98,0.00
"1,125.00",30.33,853.00,147.00,Knn-1,intersection_union_sample,5.00,50.00,0.33,0.36,0.03,36.03,1.37,"2,301.88",168.53,0.32,0.05
"1,126.00",31.79,956.00,155.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.37,0.03,11.85,0.40,217.95,15.12,0.94,0.00
"1,127.00",32.21,291.00,103.00,Knn-1,intersection_union_sample,5.00,50.00,0.40,0.36,0.03,45.40,2.52,"3,719.90",497.80,-0.10,0.15
"1,128.00",32.72,300.00,186.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.37,0.02,11.14,0.41,189.74,13.45,0.95,0.00
"1,129.00",33.83,773.00,191.00,Knn-1,intersection_union_sample,5.00,50.00,0.34,0.36,0.02,144.20,5.24,"41,878.98","2,967.47",-10.99,0.85
"1,130.00",34.87,459.00,125.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.37,0.03,14.10,0.66,320.15,25.49,0.91,0.01
"1,131.00",34.90,822.00,189.00,Knn-1,intersection_union_sample,5.00,50.00,0.33,0.35,0.02,28.40,1.13,"1,415.68",110.67,0.60,0.03
"1,132.00",35.48,370.00,100.00,Knn-1,intersection_union_sample,5.00,50.00,0.46,0.36,0.04,25.85,1.22,"1,056.24",82.42,0.72,0.02
"1,133.00",38.81,132.00,139.00,Knn-1,intersection_union_sample,5.00,50.00,0.32,0.36,0.03,7.58,0.28,91.11,6.51,0.97,0.00
"1,134.00",39.14,563.00,127.00,Knn-1,intersection_union_sample,5.00,50.00,0.43,0.39,0.03,7.06,0.22,76.43,4.71,0.98,0.00
"1,135.00",40.49,121.00,142.00,Knn-1,intersection_union_sample,5.00,50.00,0.30,0.36,0.03,56.87,4.01,"6,405.08",794.66,-0.89,0.23
"1,136.00",41.70,208.00,189.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.36,0.03,55.14,2.83,"5,649.78",712.66,-0.74,0.22
"1,137.00",43.83,309.00,146.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.35,0.03,10.34,0.47,171.67,14.63,0.95,0.00
"1,138.00",46.41,823.00,164.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.37,0.02,13.08,0.53,286.19,21.13,0.89,0.01
"1,139.00",46.54,103.00,142.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.37,0.03,9.58,0.49,139.87,11.94,0.96,0.00
"1,140.00",46.83,593.00,150.00,Knn-1,intersection_union_sample,5.00,50.00,0.33,0.37,0.02,10.69,0.40,189.33,14.24,0.95,0.00
"1,141.00",48.20,387.00,163.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.37,0.02,124.76,4.67,"29,058.29","2,221.66",-7.72,0.67
"1,142.00",48.74,447.00,169.00,Knn-1,intersection_union_sample,5.00,50.00,0.40,0.35,0.03,170.71,6.24,"57,736.18","3,744.12",-15.39,1.06
"1,143.00",48.93,518.00,153.00,Knn-1,intersection_union_sample,5.00,50.00,0.40,0.36,0.03,39.85,1.93,"2,908.65",329.87,0.11,0.10
"1,144.00",50.36,370.00,174.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.37,0.03,28.51,1.64,"1,567.35",224.32,0.53,0.07
"1,145.00",50.84,102.00,154.00,Knn-1,intersection_union_sample,5.00,50.00,0.33,0.35,0.03,12.41,0.62,255.31,26.11,0.92,0.01
"1,146.00",50.85,325.00,185.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.38,0.02,16.66,0.62,441.16,31.21,0.87,0.01
"1,147.00",50.86,993.00,138.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.38,0.02,6.23,0.23,62.58,4.12,0.98,0.00
"1,148.00",51.08,882.00,188.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.37,0.02,6.89,0.22,79.39,4.92,0.97,0.00
"1,149.00",51.28,887.00,120.00,Knn-1,intersection_union_sample,5.00,50.00,0.42,0.37,0.03,10.87,0.40,192.15,14.40,0.94,0.00
"1,150.00",51.39,365.00,128.00,Knn-1,intersection_union_sample,5.00,50.00,0.30,0.35,0.03,53.88,2.47,"5,305.33",491.15,-0.58,0.15
"1,151.00",51.56,198.00,177.00,Knn-1,intersection_union_sample,5.00,50.00,0.44,0.36,0.03,17.76,0.91,563.90,55.53,0.82,0.02
"1,152.00",51.90,218.00,176.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.38,0.03,7.83,0.29,94.91,6.39,0.97,0.00
"1,153.00",52.36,461.00,182.00,Knn-1,intersection_union_sample,5.00,50.00,0.42,0.37,0.03,38.73,1.71,"2,596.07",225.44,0.21,0.07
"1,154.00",54.15,462.00,148.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.35,0.03,36.95,1.81,"2,413.70",191.17,0.31,0.05
"1,155.00",54.43,530.00,185.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.37,0.02,11.36,0.37,205.74,14.15,0.94,0.00
"1,156.00",56.19,984.00,185.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.36,0.02,20.74,0.73,744.04,58.35,0.76,0.02
"1,157.00",58.80,186.00,170.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.37,0.03,8.67,0.40,116.16,9.21,0.96,0.00
"1,158.00",59.97,326.00,115.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.35,0.03,226.48,14.41,"110,895.86","14,853.55",-29.34,4.06
"1,159.00",63.28,491.00,133.00,Knn-1,intersection_union_sample,5.00,50.00,0.34,0.36,0.03,17.54,0.84,512.15,45.03,0.86,0.01
"1,160.00",63.85,788.00,186.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.37,0.02,67.50,2.44,"8,445.65",644.29,-1.46,0.19
"1,161.00",64.53,682.00,159.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.38,0.02,108.66,4.63,"24,516.43","2,108.63",-7.01,0.69
"1,162.00",64.74,108.00,154.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.35,0.04,39.31,2.32,"3,003.53",387.24,0.11,0.12
"1,163.00",64.75,911.00,192.00,Knn-1,intersection_union_sample,5.00,50.00,0.43,0.35,0.03,25.78,1.12,"1,297.78",117.37,0.61,0.04
"1,164.00",66.26,955.00,177.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.36,0.02,64.09,2.44,"7,381.46",579.17,-0.98,0.16
"1,165.00",67.15,300.00,101.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.36,0.03,30.38,1.57,"1,628.25",183.49,0.55,0.05
"1,166.00",67.68,207.00,105.00,Knn-1,intersection_union_sample,5.00,50.00,0.44,0.37,0.03,12.78,0.70,270.56,28.92,0.93,0.01
"1,167.00",68.68,318.00,165.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.35,0.03,16.94,0.83,488.29,43.85,0.86,0.01
"1,168.00",68.71,390.00,148.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.35,0.03,37.52,1.88,"2,790.32",286.98,0.22,0.08
"1,169.00",68.74,146.00,135.00,Knn-1,intersection_union_sample,5.00,50.00,0.30,0.34,0.03,149.67,10.35,"46,610.67","5,575.80",-11.51,1.50
"1,170.00",68.76,124.00,180.00,Knn-1,intersection_union_sample,5.00,50.00,0.42,0.37,0.03,63.27,3.49,"7,113.73",791.57,-1.11,0.23
"1,171.00",69.59,508.00,151.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.38,0.03,10.33,0.40,171.06,13.11,0.95,0.00
"1,172.00",69.94,517.00,112.00,Knn-1,intersection_union_sample,5.00,50.00,0.30,0.35,0.03,51.80,2.55,"4,975.74",487.27,-0.32,0.13
"1,173.00",72.24,837.00,195.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.36,0.02,155.81,5.51,"43,529.25","3,071.97",-10.37,0.80
"1,174.00",73.25,270.00,166.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.36,0.03,26.93,1.10,"1,232.10",95.00,0.60,0.03
"1,175.00",73.50,266.00,193.00,Knn-1,intersection_union_sample,5.00,50.00,0.33,0.35,0.03,42.88,1.90,"3,494.24",425.71,-0.03,0.13
"1,176.00",75.26,414.00,167.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.35,0.02,123.20,5.34,"29,711.64","2,430.47",-7.12,0.66
"1,177.00",75.40,117.00,101.00,Knn-1,intersection_union_sample,5.00,50.00,0.40,0.38,0.04,6.65,0.23,67.99,4.09,0.98,0.00
"1,178.00",75.72,835.00,111.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.36,0.03,31.11,1.52,"1,760.91",211.54,0.40,0.07
"1,179.00",76.89,728.00,179.00,Knn-1,intersection_union_sample,5.00,50.00,0.41,0.38,0.02,7.95,0.21,95.89,4.39,0.97,0.00
"1,180.00",77.85,128.00,126.00,Knn-1,intersection_union_sample,5.00,50.00,0.44,0.38,0.03,145.71,10.86,"41,729.69","8,606.65",-11.22,2.52
"1,181.00",77.88,254.00,100.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.38,0.03,5.91,0.23,53.01,4.02,0.98,0.00
"1,182.00",78.88,547.00,188.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.35,0.03,81.52,3.54,"12,198.48","1,202.01",-2.67,0.36
"1,183.00",80.03,658.00,111.00,Knn-1,intersection_union_sample,5.00,50.00,0.45,0.36,0.03,8.19,0.36,107.88,8.73,0.97,0.00
"1,184.00",84.88,651.00,106.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.38,0.03,56.68,3.92,"6,607.70",914.44,-1.00,0.28
"1,185.00",84.93,443.00,198.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.37,0.03,83.01,2.88,"12,449.34",899.37,-2.32,0.24
"1,186.00",86.29,254.00,196.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.36,0.03,194.55,8.51,"80,855.83","6,840.73",-25.69,2.26
"1,187.00",86.79,217.00,133.00,Knn-1,intersection_union_sample,5.00,50.00,0.38,0.36,0.03,204.58,10.26,"82,768.24","7,282.21",-24.01,2.20
"1,188.00",86.93,253.00,170.00,Knn-1,intersection_union_sample,5.00,50.00,0.34,0.37,0.02,6.15,0.22,63.34,4.07,0.98,0.00
"1,189.00",86.94,489.00,186.00,Knn-1,intersection_union_sample,5.00,50.00,0.37,0.36,0.02,217.82,8.25,"101,569.53","7,280.29",-27.42,2.04
"1,190.00",87.05,643.00,145.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.36,0.03,20.53,0.86,681.23,57.94,0.79,0.02
"1,191.00",87.27,849.00,140.00,Knn-1,intersection_union_sample,5.00,50.00,0.36,0.36,0.03,159.87,7.46,"53,225.10","5,199.30",-14.85,1.55
"1,192.00",88.82,316.00,121.00,Knn-1,intersection_union_sample,5.00,50.00,0.35,0.36,0.03,25.57,1.35,"1,188.55",115.12,0.61,0.04
"1,193.00",89.86,831.00,167.00,Knn-1,intersection_union_sample,5.00,50.00,0.43,0.36,0.03,38.73,1.39,"2,728.33",216.13,0.09,0.07
"1,194.00",92.66,119.00,133.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.37,0.03,12.34,0.73,265.10,33.65,0.92,0.01
"1,195.00",94.13,856.00,110.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.36,0.03,178.26,9.78,"63,967.05","8,710.46",-18.33,2.63
"1,196.00",94.69,476.00,169.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.37,0.02,57.88,3.17,"6,591.78",752.68,-1.17,0.25
"1,197.00",96.80,942.00,184.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.37,0.02,13.05,0.42,260.74,15.13,0.92,0.00
"1,198.00",99.17,471.00,164.00,Knn-1,intersection_union_sample,5.00,50.00,0.31,0.36,0.02,29.10,1.19,"1,545.33",113.25,0.54,0.03
"1,199.00",99.75,488.00,129.00,Knn-1,intersection_union_sample,5.00,50.00,0.39,0.38,0.02,8.20,0.30,109.29,7.37,0.97,0.00
"1,200.00",1.87,297.00,190.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.02,NA,18.92,0.99,612.80,59.92,0.82,0.02
"1,201.00",2.15,578.00,135.00,Knn-1,intersection_union_all,5.00,50.00,0.29,0.03,NA,60.56,2.74,"6,122.47",532.47,-0.77,0.15
"1,202.00",4.65,451.00,169.00,Knn-1,intersection_union_all,5.00,50.00,0.30,0.03,NA,87.90,4.76,"15,397.92","1,746.40",-3.45,0.50
"1,203.00",6.31,628.00,131.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.02,NA,50.51,2.12,"4,493.33",362.92,-0.60,0.13
"1,204.00",8.85,132.00,159.00,Knn-1,intersection_union_all,5.00,50.00,0.17,0.03,NA,34.31,1.74,"2,062.16",188.63,0.38,0.06
"1,205.00",9.36,280.00,131.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.03,NA,74.65,3.85,"10,208.49",941.50,-1.74,0.25
"1,206.00",9.59,506.00,133.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.02,NA,7.17,0.25,84.65,5.42,0.98,0.00
"1,207.00",13.21,320.00,193.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.03,NA,17.13,0.64,511.59,41.67,0.86,0.01
"1,208.00",14.49,634.00,106.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.03,NA,13.65,0.58,283.12,24.20,0.91,0.01
"1,209.00",15.08,792.00,167.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.02,NA,24.80,0.91,"1,008.67",73.87,0.73,0.02
"1,210.00",15.83,670.00,169.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,43.99,1.66,"3,271.69",226.16,0.09,0.06
"1,211.00",16.17,411.00,169.00,Knn-1,intersection_union_all,5.00,50.00,0.28,0.03,NA,102.28,5.08,"22,242.22","2,262.78",-6.09,0.72
"1,212.00",16.85,453.00,114.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.03,NA,14.46,0.67,356.57,31.84,0.90,0.01
"1,213.00",17.22,617.00,179.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,7.24,0.21,78.59,4.41,0.98,0.00
"1,214.00",18.03,251.00,125.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.04,NA,56.83,3.39,"5,689.66",599.91,-0.57,0.17
"1,215.00",18.83,932.00,102.00,Knn-1,intersection_union_all,5.00,50.00,0.29,0.04,NA,151.05,7.59,"44,442.24","4,361.69",-12.17,1.29
"1,216.00",18.98,963.00,136.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.02,NA,26.60,1.04,"1,170.30",95.13,0.60,0.03
"1,217.00",20.36,302.00,147.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.02,NA,6.06,0.18,56.43,3.00,0.98,0.00
"1,218.00",20.86,667.00,101.00,Knn-1,intersection_union_all,5.00,50.00,0.19,0.02,NA,61.32,3.30,"7,379.82",763.96,-0.93,0.20
"1,219.00",20.94,568.00,196.00,Knn-1,intersection_union_all,5.00,50.00,0.27,0.02,NA,27.24,1.03,"1,246.34",97.47,0.63,0.03
"1,220.00",21.28,513.00,186.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.02,NA,22.52,0.78,845.16,59.17,0.76,0.02
"1,221.00",21.60,458.00,144.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,6.11,0.21,57.35,3.46,0.98,0.00
"1,222.00",22.69,900.00,145.00,Knn-1,intersection_union_all,5.00,50.00,0.27,0.03,NA,115.19,5.84,"26,348.50","2,819.97",-6.49,0.80
"1,223.00",23.26,220.00,131.00,Knn-1,intersection_union_all,5.00,50.00,0.18,0.02,NA,121.13,6.79,"29,797.34","3,562.70",-8.16,1.09
"1,224.00",24.60,951.00,123.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,32.03,1.21,"1,695.87",134.89,0.45,0.04
"1,225.00",24.72,841.00,126.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.02,NA,11.40,0.47,212.41,17.64,0.94,0.00
"1,226.00",24.96,415.00,121.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.04,NA,46.01,2.72,"4,311.85",599.36,-0.25,0.17
"1,227.00",26.22,864.00,164.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.02,NA,78.50,3.02,"11,868.73",895.91,-2.52,0.27
"1,228.00",26.66,517.00,166.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.02,NA,19.29,0.78,591.78,44.80,0.81,0.01
"1,229.00",27.42,945.00,103.00,Knn-1,intersection_union_all,5.00,50.00,0.17,0.02,NA,68.33,2.76,"8,040.01",629.85,-1.35,0.18
"1,230.00",28.38,783.00,106.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.03,NA,59.69,2.91,"6,725.62",713.44,-0.95,0.21
"1,231.00",29.36,171.00,116.00,Knn-1,intersection_union_all,5.00,50.00,0.12,0.02,NA,134.30,9.14,"35,709.74","5,592.47",-9.16,1.59
"1,232.00",29.61,634.00,131.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,35.03,1.50,"2,092.15",181.47,0.37,0.05
"1,233.00",32.35,644.00,150.00,Knn-1,intersection_union_all,5.00,50.00,0.29,0.03,NA,86.72,3.24,"14,068.69","1,100.31",-3.23,0.33
"1,234.00",32.66,532.00,166.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,90.17,3.66,"14,738.07","1,194.79",-3.61,0.37
"1,235.00",33.05,495.00,170.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,12.72,0.54,257.13,21.58,0.92,0.01
"1,236.00",34.20,958.00,160.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,12.68,0.48,260.78,16.94,0.93,0.00
"1,237.00",35.22,573.00,150.00,Knn-1,intersection_union_all,5.00,50.00,0.31,0.03,NA,21.46,0.87,738.97,59.00,0.76,0.02
"1,238.00",35.24,989.00,112.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.04,NA,181.53,9.04,"68,349.98","7,150.34",-19.53,2.15
"1,239.00",36.04,437.00,113.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.03,NA,102.53,5.86,"22,845.95","2,343.22",-5.51,0.67
"1,240.00",37.33,752.00,129.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.03,NA,48.10,2.49,"4,266.30",451.32,-0.18,0.12
"1,241.00",39.71,455.00,103.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.03,NA,15.97,0.79,399.21,45.57,0.88,0.01
"1,242.00",40.24,630.00,101.00,Knn-1,intersection_union_all,5.00,50.00,0.19,0.02,NA,37.31,2.20,"2,419.86",274.67,0.35,0.07
"1,243.00",44.41,138.00,167.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.03,NA,81.61,4.37,"12,374.08","1,137.48",-2.61,0.33
"1,244.00",46.48,700.00,197.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.02,NA,6.21,0.18,59.64,3.12,0.98,0.00
"1,245.00",49.46,685.00,155.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,13.89,0.55,325.55,23.81,0.89,0.01
"1,246.00",49.88,558.00,100.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.03,NA,192.12,9.59,"71,792.96","7,084.14",-22.02,2.27
"1,247.00",50.24,178.00,177.00,Knn-1,intersection_union_all,5.00,50.00,0.19,0.03,NA,20.37,1.14,744.48,87.20,0.78,0.03
"1,248.00",51.08,123.00,127.00,Knn-1,intersection_union_all,5.00,50.00,0.15,0.02,NA,125.96,6.36,"26,051.51","2,523.93",-7.13,0.79
"1,249.00",52.58,960.00,137.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,5.80,0.21,51.38,3.81,0.98,0.00
"1,250.00",52.61,668.00,114.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.03,NA,37.36,1.86,"2,788.64",336.21,0.09,0.11
"1,251.00",52.78,319.00,163.00,Knn-1,intersection_union_all,5.00,50.00,0.27,0.02,NA,6.66,0.19,68.30,4.02,0.98,0.00
"1,252.00",54.02,612.00,138.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.02,NA,55.37,2.61,"5,657.60",552.45,-0.62,0.16
"1,253.00",57.41,918.00,114.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,10.74,0.44,176.85,14.32,0.94,0.00
"1,254.00",58.36,843.00,177.00,Knn-1,intersection_union_all,5.00,50.00,0.19,0.02,NA,19.51,0.72,641.32,45.84,0.81,0.01
"1,255.00",60.87,450.00,102.00,Knn-1,intersection_union_all,5.00,50.00,0.31,0.03,NA,11.09,0.52,206.37,18.41,0.93,0.01
"1,256.00",61.34,344.00,103.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.03,NA,15.55,0.65,366.44,29.61,0.89,0.01
"1,257.00",61.94,250.00,146.00,Knn-1,intersection_union_all,5.00,50.00,0.19,0.03,NA,22.61,1.43,"1,013.69",131.64,0.68,0.04
"1,258.00",62.98,213.00,142.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.03,NA,81.67,3.66,"11,831.53","1,122.54",-2.23,0.31
"1,259.00",63.69,531.00,194.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.02,NA,6.75,0.21,72.30,3.87,0.98,0.00
"1,260.00",63.85,773.00,165.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.03,NA,75.38,3.27,"10,297.68","1,006.52",-1.81,0.27
"1,261.00",67.04,436.00,171.00,Knn-1,intersection_union_all,5.00,50.00,0.27,0.02,NA,6.26,0.21,60.69,3.78,0.98,0.00
"1,262.00",68.08,426.00,104.00,Knn-1,intersection_union_all,5.00,50.00,0.28,0.04,NA,73.64,3.83,"9,915.86","1,103.62",-1.78,0.31
"1,263.00",68.38,472.00,100.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.03,NA,121.47,5.68,"28,897.36","2,601.53",-8.63,0.87
"1,264.00",69.33,893.00,188.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.02,NA,141.21,5.73,"37,649.42","3,154.98",-9.71,0.90
"1,265.00",70.21,610.00,109.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.03,NA,26.00,1.08,"1,206.30",101.66,0.65,0.03
"1,266.00",72.99,803.00,178.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.02,NA,34.22,1.30,"2,048.69",151.79,0.37,0.05
"1,267.00",73.15,211.00,157.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.02,NA,25.00,1.29,"1,001.68",86.92,0.67,0.03
"1,268.00",73.98,582.00,108.00,Knn-1,intersection_union_all,5.00,50.00,0.26,0.03,NA,10.02,0.45,155.97,13.25,0.96,0.00
"1,269.00",74.91,838.00,110.00,Knn-1,intersection_union_all,5.00,50.00,0.30,0.02,NA,5.70,0.21,50.94,3.16,0.99,0.00
"1,270.00",75.57,146.00,180.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.03,NA,15.51,0.66,390.29,42.94,0.88,0.01
"1,271.00",75.71,701.00,113.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.02,NA,12.29,0.53,235.61,20.35,0.93,0.01
"1,272.00",76.01,275.00,118.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.03,NA,127.37,7.78,"32,544.42","4,918.04",-8.96,1.51
"1,273.00",78.57,836.00,142.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.03,NA,26.43,1.11,"1,207.68",117.26,0.65,0.03
"1,274.00",80.39,822.00,122.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.03,NA,40.47,1.84,"2,975.93",281.45,0.05,0.09
"1,275.00",80.96,286.00,138.00,Knn-1,intersection_union_all,5.00,50.00,0.33,0.03,NA,56.65,2.93,"5,646.77",499.50,-1.01,0.18
"1,276.00",81.28,559.00,190.00,Knn-1,intersection_union_all,5.00,50.00,0.25,0.02,NA,28.61,1.11,"1,439.22",109.83,0.56,0.03
"1,277.00",82.35,189.00,118.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.03,NA,49.68,2.39,"4,456.86",390.93,-0.53,0.13
"1,278.00",83.89,994.00,133.00,Knn-1,intersection_union_all,5.00,50.00,0.28,0.03,NA,68.66,3.17,"8,214.13",718.41,-1.22,0.19
"1,279.00",85.77,924.00,153.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,25.63,1.01,"1,192.73",97.52,0.61,0.03
"1,280.00",87.71,428.00,113.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,8.85,0.36,121.62,9.77,0.97,0.00
"1,281.00",88.79,794.00,120.00,Knn-1,intersection_union_all,5.00,50.00,0.23,0.03,NA,25.03,1.12,"1,039.16",94.93,0.71,0.03
"1,282.00",89.88,166.00,131.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.02,NA,13.22,0.77,314.49,36.63,0.90,0.01
"1,283.00",90.52,416.00,158.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.02,NA,60.36,2.96,"6,796.81",616.75,-0.96,0.18
"1,284.00",90.83,710.00,147.00,Knn-1,intersection_union_all,5.00,50.00,0.31,0.03,NA,109.01,3.65,"21,024.51","1,223.11",-5.17,0.36
"1,285.00",91.19,808.00,182.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.02,NA,8.26,0.27,108.84,6.70,0.97,0.00
"1,286.00",91.90,574.00,160.00,Knn-1,intersection_union_all,5.00,50.00,0.27,0.02,NA,8.38,0.29,111.16,7.63,0.96,0.00
"1,287.00",92.80,853.00,145.00,Knn-1,intersection_union_all,5.00,50.00,0.24,0.03,NA,13.87,0.60,323.07,31.01,0.90,0.01
"1,288.00",93.24,321.00,177.00,Knn-1,intersection_union_all,5.00,50.00,0.30,0.03,NA,20.76,0.99,741.66,72.30,0.78,0.02
"1,289.00",94.06,868.00,165.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,9.81,0.36,152.49,11.22,0.95,0.00
"1,290.00",94.14,979.00,194.00,Knn-1,intersection_union_all,5.00,50.00,0.20,0.02,NA,14.72,0.52,381.11,25.33,0.89,0.01
"1,291.00",94.41,157.00,172.00,Knn-1,intersection_union_all,5.00,50.00,0.32,0.04,NA,37.75,2.38,"2,594.64",320.37,0.23,0.10
"1,292.00",95.18,788.00,166.00,Knn-1,intersection_union_all,5.00,50.00,0.21,0.02,NA,70.43,2.87,"9,293.22",878.39,-1.68,0.25
"1,293.00",95.75,374.00,173.00,Knn-1,intersection_union_all,5.00,50.00,0.22,0.02,NA,10.88,0.48,200.94,15.77,0.94,0.00
